"","Y_mean_mean","Y_pred_mean","Y_mean_cred_lower","Y_mean_cred_upper","Y_pred_cred_lower","Y_pred_cred_upper","dsid","x","dfnames"
"109",284.696838796343,284.954963029015,259.758051510827,309.360400600327,4.48992266985545,565.526662693867,1,1846,"1Dg"
"110",284.696838796343,285.724515203311,259.758051510827,309.360400600327,7.99148458889559,566.111750863198,1,1846,"1Dg"
"111",285.269358475149,284.997664602649,260.190670819286,309.979821285206,6.31888879648043,567.727771447174,1,1865,"1Dg"
"112",285.388733216269,285.171032477455,260.299342341591,310.11267213931,7.07229400762818,561.193019264907,1,1869,"1Dg"
"113",286.242438190451,287.751566827877,261.069166899152,311.154325142125,8.30078726997279,565.465833150686,1,1898,"1Dg"
"114",286.300563475699,287.055273585609,261.113573659717,311.221422783182,8.33988187025004,567.016227674088,1,1900,"1Dg"
"115",286.79079382793,287.855120891785,261.540618310052,311.780620129944,5.50987998726203,568.611458087548,1,1917,"1Dg"
"116",286.876599218666,285.003810105135,261.590268845892,311.875158099173,6.00382375309338,564.554998324666,1,1920,"1Dg"
"117",286.933686236546,288.237556792333,261.629704201652,311.961732131729,10.6465575736365,570.273499229841,1,1922,"1Dg"
"118",286.933686236546,287.036647225549,261.629704201652,311.961732131729,6.57017475683035,563.06024284125,1,1922,"1Dg"
"119",287.019142474535,288.612119100421,261.710915934081,312.067245408785,9.30927599865418,568.500516480398,1,1925,"1Dg"
"120",287.611542086615,288.628979162633,262.203560219816,312.742212731038,6.99616708164995,568.486694954675,1,1946,"1Dg"
"121",287.66743787316,288.533348336918,262.244294353102,312.800816573801,12.099740231386,566.112803959829,1,1948,"1Dg"
"122",288.138937531049,288.278281294796,262.611821506488,313.387519180034,7.03871819513704,563.992397431893,1,1965,"1Dg"
"123",288.303820456399,288.800821668298,262.756828153222,313.579595924183,5.91360588659167,569.719468623547,1,1971,"1Dg"
"124",288.303820456399,288.687747765838,262.756828153222,313.579595924183,7.02299880864612,568.141272094598,1,1971,"1Dg"
"125",288.33122415038,286.653748415112,262.772548634168,313.603677273962,6.29602345983386,568.065214769992,1,1972,"1Dg"
"126",288.739669841141,291.974924831368,263.107227077438,314.088743958137,11.3660015879689,572.850657718477,1,1987,"1Dg"
"127",288.766726756839,289.203747910803,263.126608612573,314.122641603228,12.9522077946521,568.250278399206,1,1988,"1Dg"
"128",288.847768890837,288.152207941301,263.173793854447,314.199043375077,12.3875911347941,568.835562556629,1,1991,"1Dg"
"129",289.356596605504,289.580435533614,263.605736087261,314.832416678693,12.1583529629484,568.194662778707,1,2010,"1Dg"
"130",290.429110740651,291.17182814046,264.375310858544,316.121952105637,10.0020327403363,570.114936344058,1,2051,"1Dg"
"131",290.660004333957,290.417912184639,264.532262352213,316.379179788037,11.0506778599332,569.708563673013,1,2060,"1Dg"
"132",291.14222623124,291.330668474391,264.962108194344,316.967652572054,12.3356422777523,569.532961386629,1,2079,"1Dg"
"133",291.14222623124,292.174942624619,264.962108194344,316.967652572054,17.6404108499518,567.668249111667,1,2079,"1Dg"
"134",291.167412280791,290.562717847787,264.989431177587,316.990726286634,7.69854506610801,568.823451682308,1,2080,"1Dg"
"135",291.790865293898,291.52985498929,265.541966889147,317.757894073013,7.46152323009356,571.702673642867,1,2105,"1Dg"
"136",292.06146160882,292.673595451893,265.777469416404,318.074583373652,13.5969754885298,572.404600092179,1,2116,"1Dg"
"137",292.256853732855,290.558168372277,265.930909420802,318.312364862485,13.3199718273484,570.007652756263,1,2124,"1Dg"
"138",292.620065413611,293.52210435485,266.235783978385,318.75384244195,16.8052326003348,573.803001301333,1,2139,"1Dg"
"139",292.764212719388,291.601667130287,266.336256523983,318.919565095208,16.9942603966403,567.827360488517,1,2145,"1Dg"
"140",293.381472238056,292.08460683186,266.828173069687,319.760434383514,13.8433605513872,573.449445723141,1,2171,"1Dg"
"141",293.522237975386,292.816621276636,266.912296598184,319.950333560547,16.268553394604,573.834546449453,1,2177,"1Dg"
"142",293.825106662148,294.835027851664,267.171202694919,320.327041851014,14.9249545209654,574.802955488707,1,2190,"1Dg"
"143",293.848284768642,294.805958013315,267.184779741955,320.357996984363,15.5965223767681,569.665706933627,1,2191,"1Dg"
"144",293.917717315014,295.490583951904,267.236681004907,320.437565286959,21.8917826369271,572.064310277314,1,2194,"1Dg"
"145",294.102127730538,293.800061511339,267.348278147637,320.711705549351,15.8583044931925,573.703718922795,1,2202,"1Dg"
"146",294.239730700992,294.168159097541,267.450203449317,320.88735922271,14.7242116209131,575.13049920019,1,2208,"1Dg"
"147",294.716644065818,294.596483243207,267.808122721006,321.495978850278,17.6914914395831,572.437638639134,1,2229,"1Dg"
"148",295.097450538425,295.952643642177,268.081612512308,322.038721292954,16.1741832753222,574.439059824641,1,2246,"1Dg"
"149",295.119706251645,296.154409917133,268.106008717419,322.08743564845,14.8505880968816,578.968278309379,1,2247,"1Dg"
"150",295.407584098137,299.646039446146,268.333378458543,322.427535505218,21.295924909669,578.444653073898,1,2260,"1Dg"
"151",295.517595964576,296.607608968406,268.394347321029,322.566783238477,14.9498226068292,579.602123429127,1,2265,"1Dg"
"152",296.169520768794,295.605548936709,268.827845191624,323.458101531881,19.7250758912246,575.532882204978,1,2295,"1Dg"
"153",296.469055937975,296.27822570269,269.086962341492,323.862263403596,19.5872814243519,574.457258192179,1,2309,"1Dg"
"154",296.532859674526,296.639820597691,269.144334396426,323.940192773208,18.6288965353013,572.075880987456,1,2312,"1Dg"
"155",296.723468568417,296.819817546682,269.290395463519,324.183967727576,19.2259298963628,576.492619441727,1,2321,"1Dg"
"156",297.246704716571,298.307365936836,269.684933779985,324.832052175121,22.2778464135022,576.72761469297,1,2346,"1Dg"
"157",297.391591697356,296.283260892037,269.782018790821,325.029133903575,15.5312321406404,573.625668471527,1,2353,"1Dg"
"158",297.474070191193,298.324744658129,269.837141739284,325.142206783647,18.5450624488381,580.454763977269,1,2357,"1Dg"
"159",297.760961724097,296.954678041063,270.077567857918,325.502813026125,15.0058778829479,581.840991134107,1,2371,"1Dg"
"160",298.999041274485,298.271811792275,270.995265863798,327.250629890679,19.5587112215232,575.742121456933,1,2433,"1Dg"
"161",299.732699214274,299.78120784227,271.494222653642,328.315758318926,21.023325517625,579.928827982243,1,2471,"1Dg"
"162",300.017237450664,299.181110368781,271.711431461893,328.661033037186,19.6767559048886,581.663170190152,1,2486,"1Dg"
"163",300.073807549227,299.358747257296,271.742859936913,328.766679089756,20.9499894173559,576.29228024438,1,2489,"1Dg"
